,City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4838,New York,East Village,40.727846777270244,-73.98222616506415,Casey Rubber Stamp,40.729961572238864,-73.98509847052101,Arts & Crafts Store
4839,New York,East Village,40.727846777270244,-73.98222616506415,Drop Off Service,40.72992340374039,-73.98081913622887,Bar
4840,New York,East Village,40.727846777270244,-73.98222616506415,Buenos Aires,40.72522845614682,-73.98328503536244,Argentinian Restaurant
4841,New York,East Village,40.727846777270244,-73.98222616506415,Good Night Sonny,40.727598,-73.98508,Cocktail Bar
4842,New York,East Village,40.727846777270244,-73.98222616506415,A-1 Records,40.725633787929,-73.98449800529961,Record Shop
4843,New York,East Village,40.727846777270244,-73.98222616506415,Tatsu Ramen,40.729026146153586,-73.98434553114893,Ramen Restaurant
4844,New York,East Village,40.727846777270244,-73.98222616506415,Tacos Cuautla Morelos,40.727463069903365,-73.98306930735022,Mexican Restaurant
4845,New York,East Village,40.727846777270244,-73.98222616506415,Jeepney Filipino Gastropub,40.73030664491049,-73.98361667990685,Filipino Restaurant
4846,New York,East Village,40.727846777270244,-73.98222616506415,Empellón Al Pastor,40.7267105,-73.9834619,Mexican Restaurant
4847,New York,East Village,40.727846777270244,-73.98222616506415,Hawa Smoothies & Bubble Tea,40.7309500878534,-73.98154476078437,Juice Bar
4848,New York,East Village,40.727846777270244,-73.98222616506415,Superiority Burger,40.72754947104763,-73.9832897923765,Vegetarian / Vegan Restaurant
4849,New York,East Village,40.727846777270244,-73.98222616506415,Sunny & Annie Gourmet Deli,40.7245900224479,-73.98160026960855,Deli / Bodega
4850,New York,East Village,40.727846777270244,-73.98222616506415,Creative Little Garden,40.724762131182715,-73.98247982553104,Garden
4851,New York,East Village,40.727846777270244,-73.98222616506415,Ace Of Cuts Barber Shop,40.72506707545453,-73.98297806787323,Salon / Barbershop
4852,New York,East Village,40.727846777270244,-73.98222616506415,Honest Chops,40.72880655741807,-73.98628403433696,Butcher
4853,New York,East Village,40.727846777270244,-73.98222616506415,Yuca Bar & Restaurant,40.72605518774885,-73.98363284440495,Tapas Restaurant
4854,New York,East Village,40.727846777270244,-73.98222616506415,Horus Café on A,40.72794896551914,-73.98217781929077,Hookah Bar
4855,New York,East Village,40.727846777270244,-73.98222616506415,Hi-Collar - ハイカラ (Hi-Collar),40.729449019976,-73.98591848402724,Coffee Shop
4856,New York,East Village,40.727846777270244,-73.98222616506415,Juicy Lucy's,40.72528433458126,-73.98418295577608,Juice Bar
4857,New York,East Village,40.727846777270244,-73.98222616506415,Mother of Pearl,40.725565929082045,-73.98401151835672,Cocktail Bar
4858,New York,East Village,40.727846777270244,-73.98222616506415,SOS Chefs,40.72487570788081,-73.98138421777996,Gourmet Shop
4859,New York,East Village,40.727846777270244,-73.98222616506415,Momofuku Noodle Bar,40.72913330681598,-73.98426514558433,Ramen Restaurant
4860,New York,East Village,40.727846777270244,-73.98222616506415,Takahachi,40.72532958379632,-73.98417469218651,Sushi Restaurant
4861,New York,East Village,40.727846777270244,-73.98222616506415,Somtum Der,40.72521296891302,-73.9842825551701,Thai Restaurant
4862,New York,East Village,40.727846777270244,-73.98222616506415,Setsugekka,40.72732480235612,-73.98656073337538,Tea Room
4863,New York,East Village,40.727846777270244,-73.98222616506415,Pouring Ribbons,40.729093258512705,-73.97803309705259,Cocktail Bar
4864,New York,East Village,40.727846777270244,-73.98222616506415,Upstate Craft Beer and Oyster Bar,40.726331,-73.986453,Seafood Restaurant
4865,New York,East Village,40.727846777270244,-73.98222616506415,Taverna Kyclades,40.731354,-73.983021,Greek Restaurant
4866,New York,East Village,40.727846777270244,-73.98222616506415,S'MAC,40.730227,-73.983696,Mac & Cheese Joint
4867,New York,East Village,40.727846777270244,-73.98222616506415,Unleashed Spa & Self Pet Wash,40.72898350553641,-73.97837999679263,Pet Service
4868,New York,East Village,40.727846777270244,-73.98222616506415,Luzzo's,40.73056492935832,-73.98319149074905,Pizza Place
4869,New York,Lower East Side,40.71780674892765,-73.98089031999291,Spoke Art NYC,40.71839474548904,-73.98284352723249,Art Gallery
4870,New York,Lower East Side,40.71780674892765,-73.98089031999291,Stanton Street Yoga,40.71990787398364,-73.98311496524775,Yoga Studio
4871,New York,Lower East Side,40.71780674892765,-73.98089031999291,Pig and Khao,40.719274699451205,-73.98489076915772,Filipino Restaurant
4872,New York,Lower East Side,40.71780674892765,-73.98089031999291,Blue Bottle Coffee,40.719140060169174,-73.98522372843125,Coffee Shop
4873,New York,Lower East Side,40.71780674892765,-73.98089031999291,Kings County Imperial,40.71781670552335,-73.98556881621373,Chinese Restaurant
4874,New York,Lower East Side,40.71780674892765,-73.98089031999291,Zyara Restaurant & Cafe,40.719540751371795,-73.98483165293638,Mediterranean Restaurant
4875,New York,Lower East Side,40.71780674892765,-73.98089031999291,Windmill,40.719844642771235,-73.9846800734426,French Restaurant
4876,New York,Lower East Side,40.71780674892765,-73.98089031999291,Ginger & Lemongrass,40.7192892263212,-73.98563016493539,Vietnamese Restaurant
4877,New York,Lower East Side,40.71780674892765,-73.98089031999291,OST Cafe,40.714652596984465,-73.98219131531091,Café
4878,New York,Lower East Side,40.71780674892765,-73.98089031999291,Speedy Romeo LES,40.7194551163675,-73.98491520066031,Italian Restaurant
4879,New York,Lower East Side,40.71780674892765,-73.98089031999291,Nitecap,40.719186654996,-73.98569136857986,Cocktail Bar
4880,New York,Lower East Side,40.71780674892765,-73.98089031999291,Caveat,40.7206547383852,-73.98433786083848,Performing Arts Venue
4881,New York,Lower East Side,40.71780674892765,-73.98089031999291,Black Crescent,40.719093475013864,-73.98503746549146,Cocktail Bar
4882,New York,Lower East Side,40.71780674892765,-73.98089031999291,Yopparai,40.71928352351461,-73.98566320967173,Japanese Restaurant
4883,New York,Lower East Side,40.71780674892765,-73.98089031999291,Abrons Arts Center,40.71514694987578,-73.98368489543543,Art Gallery
4884,New York,Lower East Side,40.71780674892765,-73.98089031999291,Pause Cafe,40.72126434115774,-73.98397998480097,Juice Bar
4885,New York,Lower East Side,40.71780674892765,-73.98089031999291,Wowfulls,40.72138331463088,-73.98348829717217,Ice Cream Shop
4886,New York,Lower East Side,40.71780674892765,-73.98089031999291,Boba Guys,40.72059237876987,-73.9843299885773,Bubble Tea Shop
4887,New York,Lower East Side,40.71780674892765,-73.98089031999291,7115 by Szeki - LES,40.71923355795493,-73.98551590880177,Women's Store
4888,New York,Lower East Side,40.71780674892765,-73.98089031999291,Koneko,40.720534350589254,-73.98434113175107,Pet Café
4889,New York,Lower East Side,40.71780674892765,-73.98089031999291,Nakamura,40.71771065257984,-73.98517029379737,Ramen Restaurant
4890,New York,Lower East Side,40.71780674892765,-73.98089031999291,Davelle,40.718613935172186,-73.98635041853979,Café
4891,New York,Lower East Side,40.71780674892765,-73.98089031999291,Balvanera,40.720547,-73.985399,Argentinian Restaurant
4892,New York,Lower East Side,40.71780674892765,-73.98089031999291,El Castillo De Jagua II,40.714520855897625,-73.9817441273183,Latin American Restaurant
4893,New York,Lower East Side,40.71780674892765,-73.98089031999291,Clinton St. Baking Co. & Restaurant,40.721385402295766,-73.98394925545875,Bakery
4894,New York,Lower East Side,40.71780674892765,-73.98089031999291,Nuyorican Poets Cafe,40.7221253176312,-73.98172401003714,Theater
4895,New York,Lower East Side,40.71780674892765,-73.98089031999291,Paul Taylor Dance Company,40.71409017780949,-73.98020344773167,Dance Studio
4896,New York,Lower East Side,40.71780674892765,-73.98089031999291,3 Times,40.718284,-73.985202,Chinese Restaurant
4897,New York,Lower East Side,40.71780674892765,-73.98089031999291,Zafi's,40.71486894526149,-73.98289908031894,Diner
4898,New York,Lower East Side,40.71780674892765,-73.98089031999291,Mashbill Wine & Spirits,40.721316720473894,-73.98087544985937,Wine Shop
4899,New York,Lower East Side,40.71780674892765,-73.98089031999291,Running By The River,40.721183080404714,-73.9788635840211,Track
4900,New York,Lower East Side,40.71780674892765,-73.98089031999291,Heaven's Hot Bagel,40.721396368582816,-73.9843288064003,Bagel Shop
4901,New York,Lower East Side,40.71780674892765,-73.98089031999291,Bedlam,40.72186578600761,-73.98048518308426,Nightclub
4902,New York,Lower East Side,40.71780674892765,-73.98089031999291,Brian Watkins Tennis Center,40.715815117282645,-73.97568825379774,Tennis Court
4903,New York,Lower East Side,40.71780674892765,-73.98089031999291,Clancey,40.71882721173591,-73.98521099415636,American Restaurant
4904,New York,Lower East Side,40.71780674892765,-73.98089031999291,Seaport Flowers,40.714239,-73.982325,Flower Shop
4905,New York,Lower East Side,40.71780674892765,-73.98089031999291,Hillman Park,40.71473616179676,-73.9803900226855,Park
4906,New York,Lower East Side,40.71780674892765,-73.98089031999291,CVS pharmacy,40.714581721806205,-73.98178639660141,Pharmacy
4907,New York,Lower East Side,40.71780674892765,-73.98089031999291,Moishe's Bakery,40.714581397158696,-73.98182855813101,Bakery
4908,New York,Lower East Side,40.71780674892765,-73.98089031999291,Wa Lung Kitchen,40.71409854245855,-73.98008618412346,Chinese Restaurant
4909,New York,Lower East Side,40.71780674892765,-73.98089031999291,A-1 Pizza,40.714503236683804,-73.98166194029804,Pizza Place
4910,New York,Lower East Side,40.71780674892765,-73.98089031999291,Cozy Food Corp.,40.71387228056119,-73.97977232097747,Sandwich Place
4911,New York,Lower East Side,40.71780674892765,-73.98089031999291,Playhouse Theatre,40.71528658310272,-73.98378632626707,Theater
4912,New York,Lower East Side,40.71780674892765,-73.98089031999291,East Side Glatt,40.714617486155156,-73.98281067300078,Butcher
4913,New York,Lower East Side,40.71780674892765,-73.98089031999291,E-flux,40.714483,-73.982479,Art Gallery
4914,New York,Lower East Side,40.71780674892765,-73.98089031999291,Grand St Food,40.713840999999995,-73.98044,Deli / Bodega
4915,New York,Tribeca,40.721521967443216,-74.01068328559087,Pier 26 - Hudson River Park,40.72094711352765,-74.0129479765892,Park
4916,New York,Tribeca,40.721521967443216,-74.01068328559087,Flywheel Sports,40.72192,-74.00969,Cycle Studio
4917,New York,Tribeca,40.721521967443216,-74.01068328559087,Wolfgang's Steakhouse,40.7212523742067,-74.01009900910319,Steakhouse
4918,New York,Tribeca,40.721521967443216,-74.01068328559087,Wisefish Poké,40.72180471177934,-74.00990473197615,Poke Place
4919,New York,Tribeca,40.721521967443216,-74.01068328559087,Locanda Verde,40.719981,-74.010002,Italian Restaurant
4920,New York,Tribeca,40.721521967443216,-74.01068328559087,Verve Wine,40.7214149307276,-74.01011697942397,Wine Shop
4921,New York,Tribeca,40.721521967443216,-74.01068328559087,Sushi Azabu,40.72235543459842,-74.00974954506063,Sushi Restaurant
4922,New York,Tribeca,40.721521967443216,-74.01068328559087,Greenwich Hotel,40.71987580077512,-74.00994926691055,Hotel
4923,New York,Tribeca,40.721521967443216,-74.01068328559087,Pier 25 - Hudson River Park,40.72019260471762,-74.01295032920208,Park
4924,New York,Tribeca,40.721521967443216,-74.01068328559087,sweetgreen,40.721335334514734,-74.00970108342335,Salad Place
4925,New York,Tribeca,40.721521967443216,-74.01068328559087,Interlude Cafe,40.721168186303004,-74.00842838880368,Café
4926,New York,Tribeca,40.721521967443216,-74.01068328559087,Tribeca Film Center,40.71960372705133,-74.01027284346776,Indie Theater
4927,New York,Tribeca,40.721521967443216,-74.01068328559087,Shibui Spa,40.719913006252725,-74.01027510235791,Spa
4928,New York,Tribeca,40.721521967443216,-74.01068328559087,City Vineyard,40.72119308612802,-74.01292115449905,Wine Bar
4929,New York,Tribeca,40.721521967443216,-74.01068328559087,Yoga Vida,40.722849818379636,-74.01069167321107,Yoga Studio
4930,New York,Tribeca,40.721521967443216,-74.01068328559087,Kaffe 1668,40.72084943226936,-74.01001528573674,Coffee Shop
4931,New York,Tribeca,40.721521967443216,-74.01068328559087,The Greek,40.72369353202312,-74.00959789834022,Greek Restaurant
4932,New York,Tribeca,40.721521967443216,-74.01068328559087,Smith & Mills,40.720088623166546,-74.00987583373329,American Restaurant
4933,New York,Tribeca,40.721521967443216,-74.01068328559087,Shinola Flagship Tribeca,40.71935923518359,-74.00949610220019,Men's Store
4934,New York,Tribeca,40.721521967443216,-74.01068328559087,Pier 25 Playground,40.71999594614378,-74.01293785952063,Playground
4935,New York,Tribeca,40.721521967443216,-74.01068328559087,Tribeca Dog Run,40.7215093949059,-74.01236056740973,Dog Run
4936,New York,Tribeca,40.721521967443216,-74.01068328559087,Bubby's,40.719932193721725,-74.00857160255461,American Restaurant
4937,New York,Tribeca,40.721521967443216,-74.01068328559087,Issey Miyake,40.719936428425854,-74.00874234292073,Boutique
4938,New York,Tribeca,40.721521967443216,-74.01068328559087,Thom Browne,40.71925699425601,-74.00838913928574,Men's Store
4939,New York,Tribeca,40.721521967443216,-74.01068328559087,China Blue,40.724047064916626,-74.01019614169627,Chinese Restaurant
4940,New York,Tribeca,40.721521967443216,-74.01068328559087,Maison Kayser,40.71890887850094,-74.01033057718027,Bakery
4941,New York,Tribeca,40.721521967443216,-74.01068328559087,Greca,40.724110519643496,-74.01033134340794,Greek Restaurant
4942,New York,Tribeca,40.721521967443216,-74.01068328559087,Estancia 460,40.72376130224121,-74.00957228177408,Argentinian Restaurant
4943,New York,Tribeca,40.721521967443216,-74.01068328559087,TriBeCa Spa of Tranquility,40.723814413576584,-74.00950833816772,Spa
4944,New York,Tribeca,40.721521967443216,-74.01068328559087,Tamarind TriBeCa,40.71921117375622,-74.00872657957527,Indian Restaurant
4945,New York,Tribeca,40.721521967443216,-74.01068328559087,American Cut,40.71915,-74.00994,Steakhouse
4946,New York,Tribeca,40.721521967443216,-74.01068328559087,Terroir,40.71875173530803,-74.0101154077084,Wine Bar
4947,New York,Tribeca,40.721521967443216,-74.01068328559087,Pier 25 Beach Volleyball,40.72037995010057,-74.01486039161682,Volleyball Court
4948,New York,Tribeca,40.721521967443216,-74.01068328559087,Imagine Swimming - Tribeca Flagship,40.71915935893815,-74.01074147959824,Gym Pool
4949,New York,Tribeca,40.721521967443216,-74.01068328559087,Brandy Library,40.719952,-74.007412,Whisky Bar
4950,New York,Tribeca,40.721521967443216,-74.01068328559087,Pier 25 Mini Golf,40.72029228991966,-74.01409636131919,Mini Golf
4951,New York,Tribeca,40.721521967443216,-74.01068328559087,Jungsik,40.718694630954566,-74.00906972656956,Korean Restaurant
4952,New York,Tribeca,40.721521967443216,-74.01068328559087,Maman,40.72395731558447,-74.0079331209859,Café
4953,New York,Tribeca,40.721521967443216,-74.01068328559087,Arlo SoHo,40.7244913,-74.0079651,Hotel
4954,New York,Tribeca,40.721521967443216,-74.01068328559087,West Side Promenade,40.72519763613353,-74.0117597579956,Scenic Lookout
4955,New York,Tribeca,40.721521967443216,-74.01068328559087,Spring Studios,40.72091513513113,-74.00620692903254,Event Space
4956,New York,Tribeca,40.721521967443216,-74.01068328559087,Gotan,40.719217148322926,-74.00664210319519,Café
4957,New York,Tribeca,40.721521967443216,-74.01068328559087,Tribeca Grill,40.7195485688156,-74.01023432493034,American Restaurant
4958,New York,Tribeca,40.721521967443216,-74.01068328559087,Terra Wine Bar,40.7192683,-74.0065046,Wine Bar
4959,New York,Tribeca,40.721521967443216,-74.01068328559087,Pier 34,40.724710076385676,-74.01181478426092,Scenic Lookout
4960,New York,Tribeca,40.721521967443216,-74.01068328559087,Arlo Rooftop Bar,40.724390715292664,-74.00799047618538,Roof Deck
4961,New York,Tribeca,40.721521967443216,-74.01068328559087,Tribeca Performing Arts Center,40.7175939490532,-74.01219801457627,Performing Arts Venue
4962,New York,Tribeca,40.721521967443216,-74.01068328559087,Grand Banks,40.720300290100276,-74.01602651928121,Seafood Restaurant
4963,New York,Tribeca,40.721521967443216,-74.01068328559087,Canal Park,40.725293776611004,-74.01054456631638,Park
4964,New York,Tribeca,40.721521967443216,-74.01068328559087,Pier 25 Skate Plaza,40.71975334681898,-74.0126978460811,Skate Park
4965,New York,Tribeca,40.721521967443216,-74.01068328559087,Washington Market Park,40.71704598853704,-74.01109457015991,Playground
4966,New York,Tribeca,40.721521967443216,-74.01068328559087,Laughing Man Coffee & Tea,40.7173944529165,-74.01010324607125,Coffee Shop
4967,New York,Tribeca,40.721521967443216,-74.01068328559087,Zutto Japanese American Pub,40.7185655837561,-74.00891273768076,Noodle House
4968,New York,Tribeca,40.721521967443216,-74.01068328559087,Sweet Lily,40.71914305111835,-74.00653736323514,Spa
4969,New York,Tribeca,40.721521967443216,-74.01068328559087,Barry's Bootcamp,40.721128035611365,-74.00539755821228,Gym / Fitness Center
4970,New York,Tribeca,40.721521967443216,-74.01068328559087,Muse Paintbar,40.71770052447933,-74.01054908193836,Art Gallery
4971,New York,Tribeca,40.721521967443216,-74.01068328559087,Hudson River Park Basketball Court,40.71876291567449,-74.01298522707998,Basketball Court
4972,New York,Tribeca,40.721521967443216,-74.01068328559087,Bâtard,40.719624,-74.005788,Modern European Restaurant
4973,New York,Tribeca,40.721521967443216,-74.01068328559087,Pepolino,40.72091120041498,-74.00515242264551,Italian Restaurant
4974,New York,Tribeca,40.721521967443216,-74.01068328559087,Frenchette,40.719596,-74.005786,French Restaurant
4975,New York,Tribeca,40.721521967443216,-74.01068328559087,Scalini Fedeli,40.71722617263501,-74.00943297013102,Italian Restaurant
4976,New York,Tribeca,40.721521967443216,-74.01068328559087,Grandaisy Bakery,40.7200760835469,-74.00565061546854,Bakery
4977,New York,Tribeca,40.721521967443216,-74.01068328559087,J.Crew,40.717350930983535,-74.00882542133331,Clothing Store
4978,New York,Tribeca,40.721521967443216,-74.01068328559087,Duane Park,40.71717275801168,-74.00932869125117,Park
4979,New York,Tribeca,40.721521967443216,-74.01068328559087,Maman,40.71897320131639,-74.00626391172409,French Restaurant
4980,New York,Tribeca,40.721521967443216,-74.01068328559087,Ear Inn,40.725907,-74.009451,Pub
4981,New York,Tribeca,40.721521967443216,-74.01068328559087,Stuyvesant High School,40.717608879529976,-74.01320281198944,High School
4982,New York,Tribeca,40.721521967443216,-74.01068328559087,Gigino Trattoria,40.71730020080447,-74.01068799174669,Italian Restaurant
4983,New York,Tribeca,40.721521967443216,-74.01068328559087,Citi Bike Station,40.71740470862739,-74.0130200941782,Bike Rental / Bike Share
4984,New York,Tribeca,40.721521967443216,-74.01068328559087,Anotheroom,40.719934444414406,-74.00563280724778,Bar
4985,New York,Tribeca,40.721521967443216,-74.01068328559087,Tribeca Park,40.720220337356935,-74.00544611976716,Park
4986,New York,Tribeca,40.721521967443216,-74.01068328559087,Tribeca Skate Park,40.719432436121856,-74.01270358433756,Skate Park
4987,New York,Tribeca,40.721521967443216,-74.01068328559087,Tutto Il Giorno Tribeca,40.71865547863606,-74.006215076712,Italian Restaurant
4988,New York,Tribeca,40.721521967443216,-74.01068328559087,Duane Park Patisserie,40.71733839679753,-74.00998751640702,Bakery
4989,New York,Tribeca,40.721521967443216,-74.01068328559087,The Hideaway,40.717439834311854,-74.01038397100862,American Restaurant
4990,New York,Little Italy,40.71932379395907,-73.99730467208073,La Compagnie des Vins Surnaturels,40.720447943059405,-73.9979693380989,Wine Bar
4991,New York,Little Italy,40.71932379395907,-73.99730467208073,sweetgreen,40.7211844,-73.9971105,Salad Place
4992,New York,Little Italy,40.71932379395907,-73.99730467208073,Di Palo Fine Foods,40.71914769980916,-73.99657675353625,Gourmet Shop
4993,New York,Little Italy,40.71932379395907,-73.99730467208073,Despaña,40.72114442373172,-73.99796266127038,Spanish Restaurant
4994,New York,Little Italy,40.71932379395907,-73.99730467208073,M'o Gelato,40.720695,-73.996622,Ice Cream Shop
4995,New York,Little Italy,40.71932379395907,-73.99730467208073,Milk & Cream Cereal Bar,40.71950256062705,-73.99629715783664,Ice Cream Shop
4996,New York,Little Italy,40.71932379395907,-73.99730467208073,American Two Shot,40.72034401126167,-73.99972427347925,Women's Store
4997,New York,Little Italy,40.71932379395907,-73.99730467208073,Le Coucou,40.71911370398213,-74.00020174355126,French Restaurant
4998,New York,Little Italy,40.71932379395907,-73.99730467208073,Banh Mi Saigon Bakery,40.71922381041704,-73.99672635548782,Sandwich Place
4999,New York,Little Italy,40.71932379395907,-73.99730467208073,Thai Diner,40.720739,-73.995631,Thai Restaurant
5000,New York,Little Italy,40.71932379395907,-73.99730467208073,Cocoron,40.72074246031966,-73.99522619851668,Noodle House
5001,New York,Little Italy,40.71932379395907,-73.99730467208073,Pasquale Jones,40.7210784,-73.9967554,Pizza Place
5002,New York,Little Italy,40.71932379395907,-73.99730467208073,19 Cleveland,40.72160778167724,-73.99724900722504,Mediterranean Restaurant
5003,New York,Little Italy,40.71932379395907,-73.99730467208073,Parisi Bakery Delicatessen,40.721091,-73.995596,Sandwich Place
5004,New York,Little Italy,40.71932379395907,-73.99730467208073,La Bella Ferrara,40.71744962394581,-73.99837323694786,Bakery
5005,New York,Little Italy,40.71932379395907,-73.99730467208073,Champion Pizza,40.721637542248196,-73.99747002195814,Pizza Place
5006,New York,Little Italy,40.71932379395907,-73.99730467208073,Café Integral,40.72037154061112,-73.99504775460237,Coffee Shop
5007,New York,Little Italy,40.71932379395907,-73.99730467208073,Stick With Me,40.721304,-73.995474,Chocolate Shop
5008,New York,Little Italy,40.71932379395907,-73.99730467208073,Eileen's Special Cheesecake,40.72159493364086,-73.99749153217225,Bakery
5009,New York,Little Italy,40.71932379395907,-73.99730467208073,New York Pilates - Soho,40.719369601409646,-74.00055460146214,Pilates Studio
5010,New York,Little Italy,40.71932379395907,-73.99730467208073,House Special 甘來飯店,40.7178008638246,-73.99684623787122,Chinese Restaurant
5011,New York,Little Italy,40.71932379395907,-73.99730467208073,Wine Therapy,40.720938728207216,-73.99490063730431,Wine Shop
5012,New York,Little Italy,40.71932379395907,-73.99730467208073,CAVA,40.72192791798716,-73.99651188343245,Mediterranean Restaurant
5013,New York,Little Italy,40.71932379395907,-73.99730467208073,La Esquina,40.72159769818963,-73.99747136388419,Mexican Restaurant
5014,New York,Little Italy,40.71932379395907,-73.99730467208073,Magic Jewelry,40.71783255368834,-74.00011970867772,Jewelry Store
5015,New York,Little Italy,40.71932379395907,-73.99730467208073,Zooba,40.721251,-73.997292,Egyptian Restaurant
5016,New York,Little Italy,40.71932379395907,-73.99730467208073,Taïm Falafel and Smoothie Bar,40.721936090419106,-73.99627935019758,Falafel Restaurant
5017,New York,Little Italy,40.71932379395907,-73.99730467208073,Uncle Boons,40.721199904425575,-73.99446256625156,Thai Restaurant
5018,New York,Little Italy,40.71932379395907,-73.99730467208073,oo35mm.com,40.716604729318206,-73.99789000508754,Cosmetics Shop
5019,New York,Little Italy,40.71932379395907,-73.99730467208073,Osteria Morini,40.72199,-73.99779,Italian Restaurant
5020,New York,Little Italy,40.71932379395907,-73.99730467208073,Spring Café,40.717857,-74.0002,Café
5021,New York,Little Italy,40.71932379395907,-73.99730467208073,citizenM Bowery,40.720599497806894,-73.99357438087463,Hotel
5022,New York,Little Italy,40.71932379395907,-73.99730467208073,Jack's Wife Freda,40.722022,-73.997528,Mediterranean Restaurant
5023,New York,Little Italy,40.71932379395907,-73.99730467208073,Ruby's Café,40.722292,-73.996248,Australian Restaurant
5024,New York,Little Italy,40.71932379395907,-73.99730467208073,Bluestone Lane Cafe,40.720604,-73.994399,Café
5025,New York,Little Italy,40.71932379395907,-73.99730467208073,Mother's Ruin,40.72131099002744,-73.99501204490662,Cocktail Bar
5026,New York,Little Italy,40.71932379395907,-73.99730467208073,Mian Tian Sing Hair Salon,40.716630177497784,-73.99732784630237,Salon / Barbershop
5027,New York,Little Italy,40.71932379395907,-73.99730467208073,Manero’s Pizza,40.717627,-73.99847199999999,Pizza Place
5028,New York,Little Italy,40.71932379395907,-73.99730467208073,Brodo,40.72253082306549,-73.99704794955281,Soup Place
5029,New York,Little Italy,40.71932379395907,-73.99730467208073,Nam Son Vietnamese Restaurant,40.718214526047454,-73.99434463491643,Vietnamese Restaurant
5030,New York,Little Italy,40.71932379395907,-73.99730467208073,Canal Street Market,40.71889041182096,-74.00099432589256,Flea Market
5031,New York,Little Italy,40.71932379395907,-73.99730467208073,Fay Da Bakery,40.71676493044495,-73.99787389276216,Bakery
5032,New York,Little Italy,40.71932379395907,-73.99730467208073,Ed's Lobster Bar,40.721989915270875,-73.99734249611029,Seafood Restaurant
5033,New York,Little Italy,40.71932379395907,-73.99730467208073,Elizabeth Street Garden,40.72213773713652,-73.99474431471144,Garden
5034,New York,Little Italy,40.71932379395907,-73.99730467208073,The Boil,40.719725568161635,-73.99305352157174,Seafood Restaurant
5035,New York,Little Italy,40.71932379395907,-73.99730467208073,Bowery Ballroom,40.72032836818677,-73.99333511789582,Rock Club
5036,New York,Little Italy,40.71932379395907,-73.99730467208073,New Kam Man,40.71697342168782,-73.99830174004558,Supermarket
5037,New York,Little Italy,40.71932379395907,-73.99730467208073,Da Yu Hot Pot 大渝火锅,40.716735,-73.995752,Hotpot Restaurant
5038,New York,Little Italy,40.71932379395907,-73.99730467208073,GoGreen Organic Spa,40.717014,-73.995847,Spa
5039,New York,Little Italy,40.71932379395907,-73.99730467208073,Little Rascal,40.72078334747492,-73.99501380305635,Turkish Restaurant
5040,New York,Little Italy,40.71932379395907,-73.99730467208073,Rubirosa Ristorante,40.72270625453151,-73.99595719792266,Italian Restaurant
5041,New York,Little Italy,40.71932379395907,-73.99730467208073,Hotel 50 Bowery NYC,40.7159364,-73.9967894,Hotel
5042,New York,Little Italy,40.71932379395907,-73.99730467208073,McNally Jackson Store: Goods For The Study,40.722694313325015,-73.99598697945778,Paper / Office Supplies Store
5043,New York,Little Italy,40.71932379395907,-73.99730467208073,Dermalogica,40.721054228187626,-74.00090198718617,Spa
5044,New York,Little Italy,40.71932379395907,-73.99730467208073,MoMA Design Store,40.72273658211859,-73.99795434756109,Gift Shop
5045,New York,Little Italy,40.71932379395907,-73.99730467208073,CloudM Rooftop Bar,40.72061472889455,-73.99353724290425,Hotel Bar
5046,New York,Little Italy,40.71932379395907,-73.99730467208073,Cocoron,40.720229518846686,-73.99296820163727,Japanese Restaurant
5047,New York,Little Italy,40.71932379395907,-73.99730467208073,Wayla,40.7182908437571,-73.99258397519588,Thai Restaurant
5048,New York,Little Italy,40.71932379395907,-73.99730467208073,Breakroom,40.716656,-73.999722,Burger Joint
5049,New York,Little Italy,40.71932379395907,-73.99730467208073,Tiger Sugar,40.717139,-73.998169,Bubble Tea Shop
5050,New York,Little Italy,40.71932379395907,-73.99730467208073,Lung Moon Bakery,40.716572955337426,-73.99910874009436,Bakery
5051,New York,Little Italy,40.71932379395907,-73.99730467208073,Wah Fung Number 1 Fast Food 華豐快飯店,40.71727831655619,-73.99417731304892,Chinese Restaurant
5052,New York,Little Italy,40.71932379395907,-73.99730467208073,The Original Chinatown Ice Cream Factory,40.71552144597581,-73.99814520882326,Ice Cream Shop
5053,New York,Little Italy,40.71932379395907,-73.99730467208073,by CHLOE.,40.72277,-73.9972,Vegetarian / Vegan Restaurant
5054,New York,Little Italy,40.71932379395907,-73.99730467208073,iLook,40.716163255085476,-73.99815860374045,Optical Shop
5055,New York,Little Italy,40.71932379395907,-73.99730467208073,Zu Yuan Spa,40.715468729173686,-73.9986270534065,Spa
5056,New York,Little Italy,40.71932379395907,-73.99730467208073,Renew Day Spa,40.715559,-73.996747,Spa
5057,New York,Little Italy,40.71932379395907,-73.99730467208073,Green Fingers Market,40.72141988961301,-73.99290113809617,Flower Shop
5058,New York,Little Italy,40.71932379395907,-73.99730467208073,Purl Soho,40.72232557144822,-74.00099382065245,Arts & Crafts Store
5059,New York,Little Italy,40.71932379395907,-73.99730467208073,Parm,40.72311702749351,-73.99579143672962,Italian Restaurant
5060,New York,Little Italy,40.71932379395907,-73.99730467208073,Chikarashi,40.71772354492037,-73.99967083074482,Japanese Restaurant
5061,New York,Little Italy,40.71932379395907,-73.99730467208073,Roman And Williams GUILD,40.72021445902561,-74.00230129895583,Furniture / Home Store
